FIPS	relig	civic	bus	pol	prof	labor	bowl	fitns	golf	sport	pop	respn	nccs	assn	pvote
21211	41	2	3	1	N/A	2	N/A	2	2	N/A	44929	1.179638986	0.79	160	0.66108179
21213	16	4	1	N/A	N/A	N/A	N/A	3	2	N/A	17864	1.455441111	0.82	74	0.574378492
21215	12	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2	N/A	17688	0.79149706	0.81	45	0.671257962
21217	37	N/A	1	N/A	N/A	1	1	2	1	N/A	25120	1.711783439	0.83	71	0.626573587
21219	20	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	12522	1.677048395	0.82	43	0.596384781
21221	24	1	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	14134	1.839535871	0.82	55	0.629740333
21223	10	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	8729	1.260167259	0.69	23	0.532301683
21225	13	1	N/A	N/A	N/A	4	N/A	1	2	N/A	15154	1.385772733	0.8	65	0.598678282
21227	73	9	5	1	1	5	2	12	4	1	120601	0.936973989	0.78	501	0.615103327
21229	16	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	11955	1.421999164	0.84	39	0.625629345
21231	14	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	20486	0.732207361	0.53	47	0.513532764
21233	24	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	13220	1.89107413	0.81	51	0.588108806
21235	29	1	N/A	N/A	N/A	1	1	1	N/A	N/A	35784	0.922199866	0.74	148	0.4993506
21237	2	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	7232	0.414823009	0.45	24	0.459013453
21239	29	3	N/A	N/A	1	N/A	N/A	1	2	N/A	25539	1.409608834	0.78	142	0.672153486
22001	41	3	3	N/A	N/A	N/A	N/A	6	1	N/A	62498	0.864027649	0.71	152	0.678508217
22003	25	1	3	N/A	2	N/A	N/A	1	N/A	N/A	25691	1.245572379	0.54	71	0.650020953
22005	40	1	3	N/A	N/A	2	N/A	18	1	N/A	117364	0.553832521	0.72	236	0.711749376
22007	12	N/A	1	N/A	N/A	N/A	N/A	1	1	N/A	23020	0.651607298	0.58	58	0.706835573
22009	35	1	3	N/A	1	N/A	N/A	2	2	N/A	41145	1.069388747	0.56	129	0.668918388
22011	41	2	1	N/A	N/A	2	N/A	2	1	N/A	36220	1.352843733	0.71	105	0.644102332
22013	20	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	13769	1.743045973	0.56	61	0.740439967
22015	72	5	3	N/A	N/A	1	2	10	5	1	124769	0.793466326	0.73	317	0.676765706
22017	219	23	13	1	4	21	1	27	7	N/A	252702	1.250484761	0.72	1213	0.657986919
22019	150	16	9	N/A	4	19	1	14	4	N/A	196839	1.102423808	0.69	721	0.640149765
22021	14	N/A	1	N/A	N/A	N/A	N/A	1	1	N/A	9922	1.713364241	0.49	37	0.699807093
22023	6	N/A	1	N/A	N/A	1	N/A	N/A	N/A	N/A	6705	1.193139448	0.46	13	0.648873484
22025	15	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	10215	1.566324033	0.58	28	0.57430489
22027	14	1	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	16399	1.036648576	0.72	61	0.715865589
22029	24	1	2	N/A	N/A	N/A	N/A	1	1	N/A	20398	1.421708011	0.53	65	0.67100651
22031	32	1	2	N/A	1	1	N/A	3	1	N/A	27011	1.517900115	0.59	99	0.719063361
22033	305	37	57	9	37	33	3	68	6	1	446064	1.246457907	0.7	2422	0.698998614
22035	6	N/A	1	N/A	N/A	N/A	N/A	N/A	1	N/A	7466	1.071524243	0.68	31	0.72425009
22037	12	N/A	2	N/A	N/A	N/A	N/A	1	N/A	N/A	19818	0.756887678	0.6	84	0.722761062
22039	28	1	2	N/A	N/A	1	N/A	1	1	N/A	33745	1.007556675	0.67	82	0.692760499
22041	29	N/A	1	N/A	N/A	N/A	N/A	1	1	N/A	20449	1.564868698	0.64	69	0.671171819
22043	18	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	22382	0.804217675	0.62	41	0.66612866
22045	36	2	4	1	N/A	6	1	7	2	N/A	74048	0.796780467	0.7	209	0.690063434
22047	21	1	2	N/A	N/A	N/A	N/A	N/A	2	N/A	33079	0.785997158	0.64	93	0.763987427
22049	19	1	2	N/A	N/A	2	N/A	2	N/A	N/A	15980	1.627033792	0.58	57	0.730970874
22051	177	27	19	2	10	21	2	51	5	2	435536	0.725542779	0.72	1518	0.648169725
22053	23	1	2	N/A	N/A	N/A	N/A	4	1	N/A	31439	0.986036452	0.69	90	0.658263037
22055	105	24	8	3	4	4	2	35	2	1	236047	0.796451554	0.71	864	0.66987654
22057	24	6	4	1	N/A	1	N/A	11	4	N/A	97875	0.521072797	0.72	282	0.676740561
22059	20	1	N/A	N/A	N/A	N/A	N/A	1	1	N/A	14871	1.546634389	0.58	42	0.747072866
22061	54	4	2	N/A	N/A	1	N/A	4	2	N/A	47429	1.412637838	0.63	264	0.678200321
22063	78	2	6	N/A	N/A	1	N/A	8	3	N/A	135717	0.722090821	0.67	237	0.675648316
22065	6	N/A	N/A	N/A	1	2	N/A	N/A	1	N/A	11793	0.847960655	0.52	21	0.642671292
22067	31	6	3	N/A	N/A	1	N/A	1	1	N/A	26744	1.607837272	0.68	116	0.629472529
22069	44	N/A	3	N/A	1	1	1	3	1	N/A	39242	1.376076653	0.57	177	0.660315274
22071	220	58	22	1	15	27	1	35	5	1	384360	1.001665106	0.45	2502	0.630611299
22073	148	25	11	N/A	4	11	1	12	4	N/A	156141	1.383365035	0.74	713	0.655134473
22075	14	N/A	1	N/A	N/A	1	N/A	5	1	N/A	23375	0.941176471	0.57	74	0.64660562
22077	12	1	1	N/A	N/A	3	N/A	N/A	1	N/A	22325	0.806270997	0.54	78	0.745031894
22079	146	10	7	N/A	3	7	N/A	11	2	N/A	132416	1.404664089	0.7	572	0.681198046
22081	7	N/A	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	8661	1.039140977	0.46	35	0.740906289
22083	19	N/A	1	1	N/A	N/A	N/A	2	N/A	1	20684	1.160317153	0.68	66	0.671585919
22085	34	1	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	24116	1.53425112	0.49	77	0.662908012
22087	18	N/A	1	N/A	N/A	4	N/A	3	N/A	N/A	44462	0.584769016	0.46	90	0.537806382
22089	29	1	4	N/A	N/A	1	N/A	8	2	N/A	52832	0.851756511	0.69	154	0.726227675
22091	8	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	10629	0.846740051	0.49	15	0.718507697
22093	14	N/A	2	N/A	N/A	1	N/A	3	N/A	N/A	21568	0.927299703	0.57	61	0.783848732
22095	16	1	2	N/A	N/A	1	N/A	1	2	N/A	43773	0.525438055	0.67	119	0.699761479
22097	51	4	2	N/A	1	N/A	N/A	9	1	N/A	83803	0.811426799	0.64	248	0.684825862
22099	18	2	1	1	N/A	N/A	N/A	2	2	N/A	53300	0.487804878	0.71	99	0.697826922
22101	34	3	1	N/A	N/A	1	1	3	2	N/A	53223	0.845499126	0.62	170	0.692808159
22103	124	14	10	1	3	6	2	35	8	N/A	246056	0.825015444	0.72	841	0.69893212
22105	88	6	5	N/A	N/A	3	1	10	2	N/A	126948	0.905882724	0.61	418	0.659527132
22107	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	4802	0.832986256	0.44	26	0.68037745
22109	35	7	5	N/A	N/A	1	2	11	2	N/A	113579	0.554680002	0.71	367	0.657754925
22111	27	N/A	2	N/A	N/A	N/A	N/A	1	2	N/A	22481	1.423424225	0.64	68	0.680315956
22113	27	2	2	N/A	N/A	1	N/A	4	1	N/A	59518	0.621660674	0.73	151	0.669515822
22115	35	3	3	N/A	N/A	N/A	1	1	N/A	N/A	52217	0.823486604	0.61	101	0.631064036
22117	38	3	2	N/A	N/A	3	N/A	1	3	N/A	46287	1.080216908	0.69	115	0.670721583
22119	45	1	2	1	N/A	N/A	N/A	N/A	2	N/A	40276	1.266262787	0.66	155	0.698078162
22121	12	1	3	N/A	N/A	1	N/A	2	1	N/A	25140	0.795544948	0.67	57	0.779092462
22123	22	1	2	N/A	N/A	N/A	N/A	1	N/A	N/A	11518	2.257336343	0.66	40	0.595833879
22125	8	N/A	1	N/A	N/A	N/A	N/A	N/A	1	N/A	15363	0.650914535	0.52	57	0.761835685
22127	14	1	N/A	N/A	1	N/A	N/A	N/A	1	N/A	14746	1.152855012	0.54	44	0.683902031
23001	46	22	2	N/A	1	5	2	10	9	N/A	107408	0.903098466	0.76	490	0.674277405
23003	48	8	7	2	N/A	4	1	4	9	N/A	69361	1.19663788	0.68	441	0.650840942
23005	183	53	31	6	7	14	7	46	17	4	287875	1.27833261	0.75	2131	0.714888676
23007	19	3	3	N/A	N/A	N/A	1	2	3	N/A	30206	1.026286168	0.47	221	0.685731132
23009	35	7	9	1	2	4	N/A	6	9	N/A	54738	1.333625635	0.52	570	0.689447529
23011	63	27	28	4	18	16	4	12	8	N/A	121026	1.487283724	0.74	863	0.673572436
23013	27	4	3	2	3	N/A	2	6	5	N/A	39798	1.306598322	0.72	413	0.734147315
23015	24	5	5	N/A	1	N/A	N/A	6	4	N/A	34149	1.317754546	0.6	319	0.738841034
23017	40	7	4	2	N/A	1	3	2	5	N/A	57301	1.116908954	0.62	362	0.663374597
23019	89	26	9	3	1	10	4	11	11	N/A	153535	1.068160354	0.72	827	0.670651514
23021	15	1	3	N/A	N/A	N/A	N/A	3	2	N/A	17040	1.408450704	0.49	113	0.686680469
23023	20	4	N/A	N/A	N/A	2	N/A	5	2	N/A	35063	0.941163049	0.72	227	0.716194806
23025	26	9	6	N/A	1	8	1	2	3	N/A	51260	1.092469762	0.58	251	0.659070967
23027	19	5	3	1	N/A	N/A	1	2	5	N/A	39025	0.922485586	0.64	281	0.696645938
23029	11	4	2	N/A	N/A	1	1	2	2	N/A	31863	0.721840379	0.49	267	0.659558517
23031	81	22	11	2	4	3	2	24	16	N/A	200608	0.822499601	0.75	880	0.713096904
24001	77	20	3	1	N/A	14	3	7	3	N/A	73008	1.753232522	0.75	459	0.715540364
24003	223	51	38	10	23	25	9	77	12	2	560286	0.838857298	0.78	2360	0.751426409
24005	384	59	31	10	19	35	11	114	15	2	827794	0.821460412	0.78	4127	0.753571844
24009	44	7	2	N/A	N/A	3	1	4	2	N/A	90562	0.695656015	0.8	387	0.779984371
24011	28	4	3	N/A	N/A	N/A	N/A	2	1	N/A	32525	1.168332052	0.76	181	0.741756124
24013	100	15	8	N/A	3	2	4	21	6	N/A	167682	0.948223423	0.83	680	0.797907609
24015	45	11	3	N/A	N/A	3	1	6	3	N/A	102135	0.704949332	0.73	382	0.684041328
24017	67	11	3	N/A	1	N/A	1	10	2	1	154687	0.620608067	0.78	581	0.776418561
24019	21	7	2	N/A	N/A	1	1	2	N/A	N/A	32527	1.045285455	0.71	172	0.771072987
24021	159	31	13	4	4	2	1	33	13	2	243475	1.07608584	0.78	1319	0.797030238
24023	27	7	1	N/A	N/A	1	2	2	1	N/A	29652	1.382706057	0.67	224	0.708153132
24025	127	17	7	1	4	5	2	26	7	1	249949	0.788160785	0.81	952	0.793118753
24027	158	8	20	4	25	6	2	46	5	2	308705	0.894057433	0.81	1707	0.817827342
24029	21	6	1	N/A	1	N/A	N/A	2	1	N/A	19793	1.616733189	0.7	213	0.795934572
24031	463	67	61	18	103	18	4	153	20	N/A	1030476	0.880175763	0.8	6120	0.748170502
24033	474	39	23	4	26	53	6	67	14	1	903357	0.782636322	0.74	4327	0.690651176
24035	21	7	2	2	N/A	N/A	1	4	2	1	48726	0.820916964	0.76	236	0.776351602
24037	50	10	2	1	1	3	1	7	1	N/A	110350	0.688717716	0.75	423	0.755365411
24039	21	3	1	N/A	N/A	N/A	N/A	1	N/A	N/A	25632	1.014357054	0.69	110	0.764637258
24041	32	8	2	N/A	N/A	N/A	2	7	1	N/A	37560	1.384451544	0.75	350	0.814983198
24043	129	24	6	1	1	6	4	15	2	1	149423	1.264865516	0.75	830	0.725217073
24045	59	15	4	N/A	N/A	6	N/A	9	5	1	101768	0.97280088	0.73	509	0.756951213
24047	53	9	7	N/A	N/A	N/A	2	11	13	N/A	51563	1.842406377	0.59	307	0.766407982
24510	422	48	12	12	16	42	1	44	5	2	623711	0.968397222	0.68	3824	0.655616572
25001	113	30	21	3	4	9	7	48	23	2	214665	1.211189528	0.74	1577	0.784792888
25003	65	24	11	1	2	9	5	14	15	1	128565	1.143390503	0.74	958	0.711828859
25005	228	73	16	N/A	6	39	8	77	29	1	554626	0.860039017	0.74	1814	0.685509188
25007	17	6	1	1	N/A	N/A	N/A	7	5	N/A	17320	2.136258661	0.75	244	0.783428571
25009	328	103	35	12	9	41	8	117	39	N/A	770486	0.898134424	0.74	3479	0.7309947
25011	52	9	3	N/A	2	3	2	9	6	N/A	70927	1.212514275	0.81	509	0.758619304
25013	193	77	13	2	16	48	5	40	19	2	469566	0.883794823	0.78	1862	0.663041536
25015	68	25	8	N/A	7	9	3	19	10	N/A	161106	0.924856926	0.81	975	0.759427598
25017	669	206	75	21	42	79	12	324	49	1	1572523	0.939890863	0.77	8438	0.766341807
25019	6	3	2	N/A	N/A	1	N/A	3	4	N/A	10821	1.755845116	0.75	140	0.724860831
25021	328	60	45	8	22	49	7	131	29	3	692688	0.984570254	0.77	3630	0.76650843
25023	190	51	14	N/A	11	20	6	85	35	N/A	507050	0.812543142	0.76	2029	0.751626863
25025	287	127	68	25	40	87	8	110	2	6	769809	0.987257878	0.64	5680	0.658437095
25027	370	94	30	3	16	55	14	105	44	3	814972	0.900644439	0.77	3383	0.713116591
26001	8	1	N/A	N/A	1	N/A	1	N/A	6	N/A	10448	1.627105666	0.56	71	0.641850683
26003	9	1	2	N/A	N/A	2	1	N/A	1	N/A	9452	1.692763436	0.51	59	0.629841789
26005	97	10	4	N/A	2	3	3	4	10	N/A	113743	1.169302726	0.8	386	0.657203522
26007	29	6	2	N/A	N/A	9	1	3	1	N/A	28952	1.761536336	0.78	236	0.593310754
26009	23	3	2	N/A	N/A	N/A	N/A	N/A	2	N/A	23243	1.290711182	0.61	135	0.669219455
26011	9	2	1	N/A	N/A	1	N/A	1	3	N/A	15326	1.109226152	0.72	85	0.637220642
26013	5	3	1	N/A	N/A	1	N/A	N/A	1	N/A	8643	1.272706236	0.52	44	0.543275218
26015	42	9	1	N/A	N/A	6	1	2	5	N/A	59239	1.114130893	0.84	233	0.650053578
26017	73	13	6	N/A	1	16	3	7	7	N/A	106256	1.185815389	0.84	442	0.664347675
26019	19	2	1	N/A	1	N/A	N/A	N/A	4	N/A	17505	1.542416452	0.65	114	0.684195978
26021	132	20	4	1	2	11	3	13	11	N/A	155299	1.268520725	0.72	787	0.576943585
26023	33	7	2	N/A	1	4	2	4	2	N/A	43668	1.259503527	0.8	230	0.537068939
26025	93	18	5	N/A	1	16	2	12	12	N/A	134821	1.179341497	0.79	626	0.578210657
26027	35	6	2	N/A	N/A	1	N/A	2	5	N/A	51775	0.985031386	0.74	194	0.57088463
26029	23	2	5	N/A	1	1	1	5	6	N/A	26171	1.681250239	0.68	206	0.642879956
26031	17	5	4	N/A	N/A	2	2	1	6	N/A	25685	1.440529492	0.6	161	0.62957007
26033	25	7	2	N/A	N/A	6	1	2	3	N/A	38320	1.200417537	0.58	222	0.638758926
26035	18	7	4	N/A	N/A	N/A	2	2	5	N/A	30670	1.238995761	0.74	139	0.574198486
26037	42	6	2	N/A	1	2	3	5	6	N/A	77353	0.866159037	0.85	403	0.709019282
26039	8	2	1	N/A	N/A	1	N/A	1	2	N/A	13742	1.091544171	0.5	66	0.609917651
26041	36	3	1	1	N/A	8	1	7	5	N/A	36552	1.696213613	0.72	233	0.618108349
26043	27	2	1	N/A	N/A	7	1	6	4	N/A	25947	1.849924847	0.74	172	0.595094305
26045	69	7	16	N/A	11	6	1	6	5	N/A	108706	1.113094033	0.82	589	0.679018925
26047	29	4	4	N/A	1	2	1	7	9	N/A	33200	1.71686747	0.77	272	0.655694609
26049	265	33	13	2	2	34	12	24	15	1	412934	0.971099498	0.82	1678	0.60329753
26051	13	4	2	N/A	N/A	2	2	1	1	N/A	25451	0.982279675	0.78	128	0.59147316
26053	15	4	1	N/A	N/A	2	N/A	2	1	N/A	15678	1.594591147	0.65	112	0.565668633
26055	64	8	8	2	1	8	1	9	6	1	90796	1.189479713	0.81	575	0.689373375
26057	34	7	1	N/A	N/A	4	2	1	5	N/A	41633	1.297048015	0.85	214	0.608839276
26059	32	8	2	N/A	N/A	1	2	3	5	N/A	45917	1.154256593	0.79	196	0.566681501
26061	31	4	1	N/A	N/A	5	2	3	3	N/A	36491	1.342796854	0.67	256	0.630653681
26063	41	3	3	N/A	1	2	3	2	7	N/A	32082	1.932547846	0.68	220	0.610375276
26065	177	34	72	5	43	50	3	23	11	2	284263	1.477504987	0.81	1931	0.640931207
26067	40	6	1	N/A	N/A	5	2	2	4	N/A	64299	0.933140484	0.84	221	0.611856637
26069	20	7	3	N/A	N/A	1	2	1	4	N/A	25391	1.496593281	0.68	148	0.604703856
26071	14	N/A	1	1	N/A	1	N/A	1	2	N/A	11357	1.761028441	0.6	109	0.63164557
26073	36	4	5	1	1	5	2	4	7	N/A	70820	0.917819825	0.8	295	0.558918268
26075	81	13	6	1	1	12	4	14	15	N/A	159624	0.920914148	0.81	638	0.610385501
26077	174	24	8	N/A	6	27	4	30	14	1	258908	1.112364237	0.81	1164	0.632866648
26079	11	1	N/A	N/A	N/A	2	N/A	N/A	3	N/A	17378	0.97824836	0.53	64	0.585839334
26081	506	75	24	5	10	33	12	69	29	3	630225	1.215438931	0.82	3168	0.672045601
26083	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2210	0.452488688	0.38	12	0.715313464
26085	12	3	N/A	N/A	N/A	N/A	1	N/A	1	N/A	11345	1.49845747	0.28	49	0.587183474
26087	53	7	5	N/A	1	N/A	3	5	9	N/A	88199	0.941053753	0.84	328	0.652239687
26089	19	4	2	N/A	N/A	N/A	N/A	2	7	N/A	21884	1.5536465	0.61	131	0.726638987
26091	79	10	6	1	N/A	8	3	9	7	N/A	98780	1.245191334	0.8	485	0.613338087
26093	77	10	3	1	8	3	2	20	16	2	185703	0.764661853	0.84	520	0.716611405
26095	7	3	N/A	N/A	N/A	1	N/A	N/A	1	N/A	6422	1.868576767	0.48	50	0.593914436
26097	11	2	5	N/A	N/A	1	1	N/A	2	N/A	11060	1.98915009	0.42	102	0.629996901
26099	270	33	16	3	9	64	21	68	16	1	861636	0.581452028	0.82	2160	0.654379686
26101	14	6	1	1	N/A	5	N/A	N/A	6	N/A	24417	1.351517385	0.65	158	0.63021495
26103	63	17	4	N/A	1	13	3	10	4	N/A	67675	1.699298116	0.69	432	0.650016152
26105	25	5	2	N/A	N/A	6	3	1	3	1	28786	1.597999027	0.68	146	0.646881644
26107	31	9	3	N/A	N/A	4	2	2	2	N/A	43207	1.226653089	0.69	203	0.61356793
26109	18	3	N/A	N/A	N/A	2	N/A	5	4	N/A	23611	1.355300496	0.69	125	0.573265456
26111	56	6	3	6	1	6	1	12	2	N/A	83479	1.114052636	0.85	492	0.633029609
26113	15	2	1	N/A	N/A	N/A	N/A	1	1	N/A	14988	1.334400854	0.6	67	0.646398675
26115	83	9	5	1	N/A	9	5	11	18	N/A	149945	0.940344793	0.82	522	0.635017346
26117	54	5	3	N/A	1	5	5	6	7	N/A	62900	1.367249603	0.82	274	0.606134999
26119	9	2	N/A	N/A	N/A	N/A	N/A	N/A	2	N/A	9292	1.399052949	0.4	85	0.62753137
26121	126	22	6	N/A	3	11	7	8	17	3	172300	1.178177597	0.8	653	0.587319458
26123	47	6	4	N/A	N/A	3	2	1	4	N/A	47883	1.399243991	0.7	181	0.601574097
26125	526	79	56	11	19	62	30	153	59	4	1239897	0.805712087	0.82	5867	0.694329068
26127	23	1	2	N/A	N/A	1	1	1	5	N/A	26174	1.298999007	0.6	141	0.593387231
26129	17	1	3	N/A	N/A	2	2	1	6	N/A	21010	1.523084246	0.68	102	0.622993205
26131	6	3	N/A	N/A	N/A	N/A	1	N/A	1	N/A	6158	1.786294251	0.55	63	0.603821873
26133	25	3	1	N/A	N/A	3	N/A	1	4	N/A	23144	1.598686485	0.61	136	0.605015305
26135	9	3	N/A	N/A	N/A	N/A	1	1	3	N/A	8350	2.035928144	0.82	48	0.594411765
26137	13	3	4	N/A	N/A	2	1	3	5	N/A	24148	1.283750207	0.61	137	0.594295167
26139	250	14	10	N/A	1	16	6	25	11	N/A	276598	1.20391326	0.85	1182	0.713949623
26141	14	3	2	N/A	N/A	4	N/A	1	2	N/A	12989	2.001693741	0.58	104	0.65652819
26143	20	4	2	N/A	1	2	1	3	5	N/A	24013	1.582476159	0.47	136	0.596375618
26145	160	16	13	N/A	1	27	4	14	13	1	195142	1.275993892	0.82	828	0.634175995
26147	86	13	6	N/A	N/A	9	4	12	10	N/A	160037	0.874797703	0.81	891	0.605509754
26149	55	14	2	N/A	1	5	3	3	5	N/A	61120	1.439790576	0.78	291	0.5316251
26151	33	3	1	N/A	N/A	5	1	1	4	N/A	41652	1.152405647	0.71	209	0.61558311
26153	5	1	1	N/A	N/A	1	N/A	N/A	1	N/A	8171	1.10145637	0.53	59	0.610558069
26155	53	10	3	N/A	N/A	4	3	6	8	N/A	68889	1.262901189	0.85	281	0.639737867
26157	55	5	4	N/A	2	1	3	4	7	N/A	53993	1.50019447	0.85	259	0.622096222
26159	57	10	1	2	2	4	4	3	6	N/A	75177	1.183872727	0.77	330	0.594055286
26161	197	29	20	3	18	32	5	49	17	1	357029	1.039131275	0.81	1963	0.644998168
26163	780	129	35	4	36	128	27	108	24	7	1766008	0.723666031	0.74	6766	0.590367706
26165	24	4	1	N/A	N/A	2	1	7	5	1	32922	1.366867141	0.7	169	0.598452798
27001	14	13	3	N/A	N/A	1	2	N/A	N/A	N/A	15708	2.100840336	0.55	144	0.823826259
27003	140	25	8	N/A	4	10	7	37	8	1	341742	0.702284179	0.84	987	0.81010101
27005	40	13	3	1	1	1	2	4	5	N/A	33246	2.105516453	0.7	222	0.777282217
27007	31	7	2	N/A	N/A	1	2	6	3	N/A	45623	1.13977599	0.76	283	0.749931982
27009	34	13	1	N/A	N/A	1	N/A	4	4	N/A	39439	1.44526991	0.84	146	0.78341253
27011	15	3	N/A	N/A	N/A	N/A	1	N/A	1	N/A	5125	3.902439024	0.82	61	0.753376553
27013	53	10	4	1	2	3	1	9	3	1	65497	1.328305113	0.8	396	0.728366202
27015	25	7	5	N/A	N/A	N/A	2	7	3	N/A	25290	1.937524713	0.88	229	0.814323297
27017	30	9	2	N/A	N/A	3	N/A	5	3	1	35470	1.494220468	0.77	213	0.807958629
27019	52	12	6	N/A	1	N/A	3	19	11	N/A	97396	1.067805659	0.86	393	0.832596207
27021	33	13	6	N/A	N/A	1	N/A	N/A	6	N/A	28559	2.065898666	0.58	203	0.791768861
27023	27	9	2	N/A	N/A	N/A	1	1	1	N/A	12085	3.392635499	0.84	108	0.818181818
27025	34	3	3	N/A	N/A	N/A	3	4	4	N/A	53928	0.945705385	0.82	212	0.814412172
27027	44	8	4	N/A	1	2	3	4	2	N/A	61281	1.109642467	0.81	273	0.746292564
27029	13	3	N/A	N/A	N/A	N/A	N/A	1	1	N/A	8796	2.04638472	0.68	70	0.802946241
27031	8	3	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	5223	2.297530155	0.41	81	0.864878938
27033	22	2	1	N/A	N/A	2	1	N/A	2	N/A	11589	2.588661662	0.81	118	0.823777403
27035	49	23	5	1	1	3	1	11	6	2	63220	1.613413477	0.71	418	0.808838858
27037	177	35	18	5	13	19	7	51	16	3	412182	0.834582781	0.84	1444	0.82518295
27039	25	3	1	N/A	N/A	N/A	N/A	3	3	N/A	20347	1.720155305	0.8	132	0.814046981
27041	48	12	4	N/A	2	N/A	N/A	4	9	1	36798	2.174031197	0.77	302	0.801783186
27043	31	6	2	N/A	N/A	N/A	N/A	2	3	N/A	14156	3.108222662	0.81	145	0.800103734
27045	44	11	5	N/A	N/A	N/A	2	N/A	5	N/A	20812	3.21929656	0.79	222	0.78847546
27047	38	10	2	N/A	N/A	6	1	1	3	N/A	30789	1.981227062	0.83	214	0.815244974
27049	60	14	4	N/A	N/A	3	N/A	6	7	N/A	46375	2.026954178	0.84	357	0.814579782
27051	14	3	1	N/A	N/A	N/A	N/A	N/A	1	N/A	5969	3.183112749	0.7	92	0.800872761
27053	708	145	84	18	48	73	13	182	34	7	1212097	1.082421621	0.82	7304	0.840746858
27055	22	6	1	N/A	N/A	N/A	N/A	1	2	N/A	18743	1.70730406	0.83	166	0.793166287
27057	19	4	2	N/A	N/A	N/A	1	2	4	N/A	20586	1.554454484	0.54	151	0.811553364
27059	34	3	1	1	N/A	N/A	1	4	4	N/A	38394	1.250195343	0.83	186	0.796886086
27061	35	11	3	N/A	N/A	3	2	2	3	N/A	45516	1.296247473	0.66	325	0.796875
27063	22	2	1	N/A	N/A	N/A	1	1	3	N/A	10247	2.927686152	0.81	84	0.822478037
27065	17	3	1	N/A	1	N/A	1	3	1	N/A	15939	1.693958216	0.82	89	0.792108077
27067	57	8	3	N/A	N/A	3	1	3	5	1	42465	1.907453197	0.76	277	0.801321537
27069	11	5	N/A	N/A	N/A	N/A	N/A	N/A	2	N/A	4442	4.052228726	0.7	67	0.842032011
27071	10	4	1	N/A	N/A	5	1	2	1	N/A	12883	1.862920127	0.65	137	0.782977692
27073	13	3	1	N/A	N/A	N/A	N/A	N/A	2	N/A	6895	2.755620015	0.81	86	0.820597322
27075	14	3	1	N/A	N/A	N/A	1	N/A	2	N/A	10681	1.966108042	0.71	98	0.823472591
27077	9	3	N/A	N/A	N/A	N/A	N/A	1	1	N/A	3917	3.574163901	0.31	52	0.853975535
27079	23	12	2	N/A	N/A	2	2	5	3	N/A	27748	1.765893037	0.81	138	0.806135237
27081	15	2	N/A	N/A	N/A	N/A	1	N/A	2	N/A	5804	3.44589938	0.73	78	0.807453416
27083	27	5	3	N/A	N/A	N/A	2	3	5	N/A	25713	1.750087504	0.82	231	0.767296377
27085	40	14	2	N/A	1	N/A	1	6	3	N/A	35891	1.866763255	0.85	250	0.791645332
27087	3	1	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	5525	0.904977376	0.81	46	0.727818546
27089	22	9	1	N/A	N/A	N/A	N/A	N/A	2	N/A	9434	3.603985584	0.8	105	0.87177584
27091	27	7	2	N/A	1	1	2	3	3	N/A	20206	2.276551519	0.82	166	0.798427604
27093	26	8	2	N/A	N/A	N/A	1	3	1	N/A	23148	1.771211336	0.82	149	0.805407188
27095	34	8	2	N/A	N/A	N/A	3	3	7	N/A	25794	2.209816236	0.8	165	0.768161014
27097	38	17	2	N/A	N/A	1	N/A	2	2	N/A	32844	1.887711606	0.83	218	0.812898205
27099	38	14	1	N/A	1	5	1	4	4	N/A	39218	1.7338977	0.81	258	0.797685125
27101	28	3	1	N/A	N/A	N/A	1	1	3	N/A	8447	4.380253344	0.75	101	0.850642398
27103	22	6	4	N/A	1	2	2	2	1	N/A	33257	1.202754307	0.86	676	0.763380047
27105	32	8	N/A	N/A	N/A	1	1	1	3	N/A	21653	2.12441694	0.8	162	0.795666791
27107	11	3	N/A	N/A	N/A	N/A	1	N/A	1	N/A	6643	2.408550354	0.77	80	0.794795539
27109	103	21	6	N/A	9	17	4	16	7	2	150199	1.231699279	0.83	767	0.803084527
27111	80	21	5	N/A	2	1	2	5	7	N/A	57622	2.134601368	0.68	460	0.80871275
27113	16	8	2	N/A	N/A	N/A	N/A	N/A	1	N/A	14079	1.91774984	0.83	106	0.778335125
